101,108,20,0.17699115
108,118,20,0.17699115
118,105,20,0.17699115
105,115,20,0.17699115
106,111,17,0.15044248
111,115,17,0.15044248
115,101,17,0.15044248
101,112,17,0.15044248
112,104,71,0.62831858
102,108,75,0.66371681
108,111,75,0.66371681
111,121,75,0.66371681
121,100,75,0.66371681
113,117,100,0.88495575
117,105,100,0.88495575
105,110,100,0.88495575
110,110,100,0.88495575
102,108,74,0.65486726
108,111,74,0.65486726
111,121,74,0.65486726
121,100,74,0.65486726
99,114,90,0.79646018
114,117,90,0.79646018
117,122,90,0.79646018
113,117,99,0.87610619
117,105,99,0.87610619
105,110,99,0.87610619
110,110,99,0.87610619
115,116,49,0.43362832
116,101,49,0.43362832
101,118,79,0.69911504
118,101,49,0.43362832
106,97,77,0.68141593
97,99,77,0.68141593
99,107,97,0.85840708
98,111,76,0.67256637
113,117,98,0.86725664
117,105,98,0.86725664
105,110,98,0.86725664
110,110,98,0.86725664
104,117,22,0.19469027
117,103,22,0.19469027
103,104,79,0.69911504
100,114,42,0.37168142
114,101,48,0.42477876
101,119,42,0.37168142
113,117,97,0.85840708
117,105,97,0.85840708
105,110,97,0.85840708
110,110,97,0.85840708
106,97,76,0.67256637
97,99,76,0.67256637
99,107,96,0.84955752
113,117,96,0.84955752
117,105,96,0.84955752
105,110,96,0.84955752
110,110,96,0.84955752
99,114,89,0.78761062
114,117,89,0.78761062
117,122,89,0.78761062
102,108,73,0.6460177
108,111,73,0.6460177
111,121,73,0.6460177
121,100,73,0.6460177
115,116,48,0.42477876
116,101,48,0.42477876
101,118,78,0.69026549
118,101,48,0.42477876
98,111,75,0.66371681
113,117,95,0.84070796
117,105,95,0.84070796
105,110,95,0.84070796
110,110,95,0.84070796
114,97,42,0.37168142
97,108,42,0.37168142
108,112,42,0.37168142
112,104,70,0.61946903
109,97,98,0.86725664
97,120,98,0.86725664
112,104,69,0.61061947
104,105,12,0.10619469
105,108,12,0.10619469
108,105,16,0.14159292
105,112,12,0.10619469
100,119,57,0.50442478
119,105,57,0.50442478
105,103,57,0.50442478
103,104,78,0.69026549
104,116,57,0.50442478
100,101,30,0.26548673
101,118,77,0.68141593
118,121,30,0.26548673
121,110,30,0.26548673
109,97,97,0.85840708
97,120,97,0.85840708
113,117,94,0.83185841
117,105,94,0.83185841
105,110,94,0.83185841
110,110,94,0.83185841
113,117,93,0.82300885
117,105,93,0.82300885
105,110,93,0.82300885
110,110,93,0.82300885
104,117,21,0.18584071
117,103,21,0.18584071
103,104,77,0.68141593
116,121,108,0.95575221
100,119,56,0.49557522
119,105,56,0.49557522
105,103,56,0.49557522
103,104,76,0.67256637
104,116,56,0.49557522
100,101,29,0.25663717
101,118,76,0.67256637
118,121,29,0.25663717
121,110,29,0.25663717
101,108,19,0.16814159
108,118,19,0.16814159
118,105,19,0.16814159
105,115,19,0.16814159
116,121,107,0.94690265
113,117,92,0.81415929
117,105,92,0.81415929
105,110,92,0.81415929
110,110,92,0.81415929
100,101,28,0.24778761
101,118,75,0.66371681
118,121,28,0.24778761
121,110,28,0.24778761
109,97,96,0.84955752
97,120,96,0.84955752
113,117,91,0.80530973
117,105,91,0.80530973
105,110,91,0.80530973
110,110,91,0.80530973
102,108,72,0.63716814
108,111,72,0.63716814
111,121,72,0.63716814
121,100,72,0.63716814
113,117,90,0.79646018
117,105,90,0.79646018
105,110,90,0.79646018
110,110,90,0.79646018
114,97,41,0.36283186
97,108,41,0.36283186
108,112,41,0.36283186
112,104,68,0.60176991
106,97,75,0.66371681
97,99,75,0.66371681
99,107,95,0.84070796
106,97,74,0.65486726
97,99,74,0.65486726
99,107,94,0.83185841
114,97,40,0.3539823
97,108,40,0.3539823
108,112,40,0.3539823
112,104,67,0.59292035
98,111,73,0.6460177
106,97,73,0.6460177
97,99,73,0.6460177
99,107,93,0.82300885
113,117,89,0.78761062
117,105,89,0.78761062
105,110,89,0.78761062
110,110,89,0.78761062
109,97,95,0.84070796
97,120,95,0.84070796
104,117,20,0.17699115
117,103,20,0.17699115
103,104,75,0.66371681
99,114,88,0.77876106
114,117,88,0.77876106
117,122,88,0.77876106
98,111,72,0.63716814
109,97,94,0.83185841
97,120,94,0.83185841
115,116,47,0.4159292
116,101,47,0.4159292
101,118,74,0.65486726
118,101,47,0.4159292
106,97,72,0.63716814
97,99,72,0.63716814
99,107,92,0.81415929
102,108,71,0.62831858
108,111,71,0.62831858
111,121,71,0.62831858
121,100,71,0.62831858
100,101,27,0.23893805
101,118,73,0.6460177
118,121,27,0.23893805
121,110,27,0.23893805
106,97,71,0.62831858
97,99,71,0.62831858
99,107,91,0.80530973
109,97,93,0.82300885
97,120,93,0.82300885
113,117,88,0.77876106
117,105,88,0.77876106
105,110,88,0.77876106
110,110,88,0.77876106
113,117,87,0.7699115
117,105,87,0.7699115
105,110,87,0.7699115
110,110,87,0.7699115
101,108,18,0.15929204
108,118,18,0.15929204
118,105,18,0.15929204
105,115,18,0.15929204
101,108,17,0.15044248
108,118,17,0.15044248
118,105,17,0.15044248
105,115,17,0.15044248
113,117,86,0.76106195
117,105,86,0.76106195
105,110,86,0.76106195
110,110,86,0.76106195
113,117,85,0.75221239
117,105,85,0.75221239
105,110,85,0.75221239
110,110,85,0.75221239
115,116,46,0.40707965
116,101,46,0.40707965
101,118,72,0.63716814
118,101,46,0.40707965
116,121,105,0.92920354
113,117,84,0.74336283
117,105,84,0.74336283
105,110,84,0.74336283
110,110,84,0.74336283
114,97,39,0.34513274
97,108,39,0.34513274
108,112,39,0.34513274
112,104,66,0.5840708
113,117,83,0.73451327
117,105,83,0.73451327
105,110,83,0.73451327
110,110,83,0.73451327
116,121,103,0.91150442
102,108,70,0.61946903
108,111,70,0.61946903
111,121,70,0.61946903
121,100,70,0.61946903
100,101,26,0.2300885
101,118,71,0.62831858
118,121,26,0.2300885
121,110,26,0.2300885
112,104,65,0.57522124
104,105,11,0.097345133
105,108,11,0.097345133
108,105,15,0.13274336
105,112,11,0.097345133
109,97,92,0.81415929
97,120,92,0.81415929
106,111,16,0.14159292
111,115,16,0.14159292
115,101,16,0.14159292
101,112,16,0.14159292
112,104,64,0.56637168
106,111,15,0.13274336
111,115,15,0.13274336
115,101,15,0.13274336
101,112,15,0.13274336
112,104,63,0.55752212
98,111,71,0.62831858
100,119,55,0.48672566
119,105,55,0.48672566
105,103,55,0.48672566
103,104,74,0.65486726
104,116,55,0.48672566
102,108,69,0.61061947
108,111,69,0.61061947
111,121,69,0.61061947
121,100,69,0.61061947
109,97,91,0.80530973
97,120,91,0.80530973
99,114,87,0.7699115
114,117,87,0.7699115
117,122,87,0.7699115
99,114,86,0.76106195
114,117,86,0.76106195
117,122,86,0.76106195
113,117,82,0.72566372
117,105,82,0.72566372
105,110,82,0.72566372
110,110,82,0.72566372
113,117,81,0.71681416
117,105,81,0.71681416
105,110,81,0.71681416
110,110,81,0.71681416
98,111,70,0.61946903
99,114,85,0.75221239
114,117,85,0.75221239
117,122,85,0.75221239
113,117,80,0.7079646
117,105,80,0.7079646
105,110,80,0.7079646
110,110,80,0.7079646
113,117,79,0.69911504
117,105,79,0.69911504
105,110,79,0.69911504
110,110,79,0.69911504
113,117,78,0.69026549
117,105,78,0.69026549
105,110,78,0.69026549
110,110,78,0.69026549
113,117,77,0.68141593
117,105,77,0.68141593
105,110,77,0.68141593
110,110,77,0.68141593
116,121,101,0.89380531
104,117,19,0.16814159
117,103,19,0.16814159
103,104,73,0.6460177
116,121,100,0.88495575
100,119,54,0.47787611
119,105,54,0.47787611
105,103,54,0.47787611
103,104,72,0.63716814
104,116,54,0.47787611
100,114,41,0.36283186
114,101,47,0.4159292
101,119,41,0.36283186
106,97,70,0.61946903
97,99,70,0.61946903
99,107,90,0.79646018
109,97,90,0.79646018
97,120,90,0.79646018
99,114,84,0.74336283
114,117,84,0.74336283
117,122,84,0.74336283
116,121,99,0.87610619
99,114,83,0.73451327
114,117,83,0.73451327
117,122,83,0.73451327
98,111,69,0.61061947
114,97,38,0.33628319
97,108,38,0.33628319
108,112,38,0.33628319
112,104,62,0.54867257
113,117,76,0.67256637
117,105,76,0.67256637
105,110,76,0.67256637
110,110,76,0.67256637
98,111,68,0.60176991
116,121,98,0.86725664
114,97,37,0.32743363
97,108,37,0.32743363
108,112,37,0.32743363
112,104,61,0.53982301
113,117,75,0.66371681
117,105,75,0.66371681
105,110,75,0.66371681
110,110,75,0.66371681
109,97,89,0.78761062
97,120,89,0.78761062
112,104,60,0.53097345
104,105,10,0.088495575
105,108,10,0.088495575
108,105,14,0.12389381
105,112,10,0.088495575
115,116,45,0.39823009
116,101,45,0.39823009
101,118,70,0.61946903
118,101,45,0.39823009
113,117,74,0.65486726
117,105,74,0.65486726
105,110,74,0.65486726
110,110,74,0.65486726
98,111,67,0.59292035
100,101,25,0.22123894
101,118,69,0.61061947
118,121,25,0.22123894
121,110,25,0.22123894
109,97,88,0.77876106
97,120,88,0.77876106
113,117,73,0.6460177
117,105,73,0.6460177
105,110,73,0.6460177
110,110,73,0.6460177
113,117,72,0.63716814
117,105,72,0.63716814
105,110,72,0.63716814
110,110,72,0.63716814
106,97,69,0.61061947
97,99,69,0.61061947
99,107,89,0.78761062
116,121,97,0.85840708
100,119,53,0.46902655
119,105,53,0.46902655
105,103,53,0.46902655
103,104,71,0.62831858
104,116,53,0.46902655
100,114,40,0.3539823
114,101,46,0.40707965
101,119,40,0.3539823
115,116,44,0.38938053
116,101,44,0.38938053
101,118,68,0.60176991
118,101,44,0.38938053
102,108,68,0.60176991
108,111,68,0.60176991
111,121,68,0.60176991
121,100,68,0.60176991
102,108,67,0.59292035
108,111,67,0.59292035
111,121,67,0.59292035
121,100,67,0.59292035
98,111,66,0.5840708
100,119,52,0.46017699
119,105,52,0.46017699
105,103,52,0.46017699
103,104,70,0.61946903
104,116,52,0.46017699
115,116,43,0.38053097
116,101,43,0.38053097
101,118,67,0.59292035
118,101,43,0.38053097
106,97,68,0.60176991
97,99,68,0.60176991
99,107,88,0.77876106
104,117,18,0.15929204
117,103,18,0.15929204
103,104,69,0.61061947
99,114,82,0.72566372
114,117,82,0.72566372
117,122,82,0.72566372
100,119,51,0.45132743
119,105,51,0.45132743
105,103,51,0.45132743
103,104,68,0.60176991
104,116,51,0.45132743
114,97,36,0.31858407
97,108,36,0.31858407
108,112,36,0.31858407
112,104,59,0.52212389
99,114,81,0.71681416
114,117,81,0.71681416
117,122,81,0.71681416
114,97,35,0.30973451
97,108,35,0.30973451
108,112,35,0.30973451
112,104,58,0.51327434
106,111,14,0.12389381
111,115,14,0.12389381
115,101,14,0.12389381
101,112,14,0.12389381
112,104,57,0.50442478
113,117,71,0.62831858
117,105,71,0.62831858
105,110,71,0.62831858
110,110,71,0.62831858
100,114,39,0.34513274
114,101,45,0.39823009
101,119,39,0.34513274
106,97,67,0.59292035
97,99,67,0.59292035
99,107,87,0.7699115
114,97,34,0.30088496
97,108,34,0.30088496
108,112,34,0.30088496
112,104,56,0.49557522
104,105,9,0.079646018
105,108,9,0.079646018
108,105,13,0.11504425
105,112,9,0.079646018
113,117,70,0.61946903
117,105,70,0.61946903
105,110,70,0.61946903
110,110,70,0.61946903
109,97,87,0.7699115
97,120,87,0.7699115
102,108,66,0.5840708
108,111,66,0.5840708
111,121,66,0.5840708
121,100,66,0.5840708
104,117,17,0.15044248
117,103,17,0.15044248
103,104,67,0.59292035
113,117,69,0.61061947
117,105,69,0.61061947
105,110,69,0.61061947
110,110,69,0.61061947
100,114,38,0.33628319
114,101,44,0.38938053
101,119,38,0.33628319
100,101,24,0.21238938
101,118,66,0.5840708
118,121,24,0.21238938
121,110,24,0.21238938
106,97,66,0.5840708
97,99,66,0.5840708
99,107,86,0.76106195
115,116,42,0.37168142
116,101,42,0.37168142
101,118,65,0.57522124
118,101,42,0.37168142
109,97,86,0.76106195
97,120,86,0.76106195
99,114,80,0.7079646
114,117,80,0.7079646
117,122,80,0.7079646
99,114,79,0.69911504
114,117,79,0.69911504
117,122,79,0.69911504
99,114,78,0.69026549
114,117,78,0.69026549
117,122,78,0.69026549
99,114,77,0.68141593
114,117,77,0.68141593
117,122,77,0.68141593
106,97,65,0.57522124
97,99,65,0.57522124
99,107,85,0.75221239
102,108,65,0.57522124
108,111,65,0.57522124
111,121,65,0.57522124
121,100,65,0.57522124
116,121,95,0.84070796
98,111,65,0.57522124
106,111,13,0.11504425
111,115,13,0.11504425
115,101,13,0.11504425
101,112,13,0.11504425
112,104,54,0.47787611
114,97,33,0.2920354
97,108,33,0.2920354
108,112,33,0.2920354
112,104,53,0.46902655
104,117,16,0.14159292
117,103,16,0.14159292
103,104,66,0.5840708
100,119,50,0.44247788
119,105,50,0.44247788
105,103,50,0.44247788
103,104,65,0.57522124
104,116,50,0.44247788
98,111,64,0.56637168
106,97,64,0.56637168
97,99,64,0.56637168
99,107,84,0.74336283
106,97,63,0.55752212
97,99,63,0.55752212
99,107,83,0.73451327
100,101,23,0.20353982
101,118,64,0.56637168
118,121,23,0.20353982
121,110,23,0.20353982
115,116,41,0.36283186
116,101,41,0.36283186
101,118,63,0.55752212
118,101,41,0.36283186
115,116,40,0.3539823
116,101,40,0.3539823
101,118,62,0.54867257
118,101,40,0.3539823
102,108,64,0.56637168
108,111,64,0.56637168
111,121,64,0.56637168
121,100,64,0.56637168
106,97,62,0.54867257
97,99,62,0.54867257
99,107,82,0.72566372
109,97,85,0.75221239
97,120,85,0.75221239
116,121,94,0.83185841
113,117,68,0.60176991
117,105,68,0.60176991
105,110,68,0.60176991
110,110,68,0.60176991
102,108,63,0.55752212
108,111,63,0.55752212
111,121,63,0.55752212
121,100,63,0.55752212
106,97,61,0.53982301
97,99,61,0.53982301
99,107,81,0.71681416
98,111,63,0.55752212
116,121,93,0.82300885
100,119,49,0.43362832
119,105,49,0.43362832
105,103,49,0.43362832
103,104,64,0.56637168
104,116,49,0.43362832
116,121,92,0.81415929
115,116,39,0.34513274
116,101,39,0.34513274
101,118,61,0.53982301
118,101,39,0.34513274
115,116,38,0.33628319
116,101,38,0.33628319
101,118,60,0.53097345
118,101,38,0.33628319
100,114,37,0.32743363
114,101,43,0.38053097
101,119,37,0.32743363
98,111,62,0.54867257
106,111,12,0.10619469
111,115,12,0.10619469
115,101,12,0.10619469
101,112,12,0.10619469
112,104,52,0.46017699
99,108,4,0.03539823
108,105,12,0.10619469
105,102,4,0.03539823
102,102,4,0.03539823
102,111,4,0.03539823
111,114,4,0.03539823
114,100,4,0.03539823
116,121,91,0.80530973
106,97,60,0.53097345
97,99,60,0.53097345
99,107,80,0.7079646
106,97,59,0.52212389
97,99,59,0.52212389
99,107,79,0.69911504
100,119,48,0.42477876
119,105,48,0.42477876
105,103,48,0.42477876
103,104,63,0.55752212
104,116,48,0.42477876
100,119,47,0.4159292
119,105,47,0.4159292
105,103,47,0.4159292
103,104,62,0.54867257
104,116,47,0.4159292
100,101,22,0.19469027
101,118,59,0.52212389
118,121,22,0.19469027
121,110,22,0.19469027
106,97,58,0.51327434
97,99,58,0.51327434
99,107,78,0.69026549
114,97,32,0.28318584
97,108,32,0.28318584
108,112,32,0.28318584
112,104,51,0.45132743
104,117,15,0.13274336
117,103,15,0.13274336
103,104,61,0.53982301
100,114,36,0.31858407
114,101,42,0.37168142
101,119,36,0.31858407
98,114,20,0.17699115
114,111,20,0.17699115
111,99,20,0.17699115
99,107,77,0.68141593
109,97,84,0.74336283
97,120,84,0.74336283
114,97,31,0.27433628
97,108,31,0.27433628
108,112,31,0.27433628
112,104,50,0.44247788
109,97,83,0.73451327
97,120,83,0.73451327
114,97,30,0.26548673
97,108,30,0.26548673
108,112,30,0.26548673
112,104,49,0.43362832
100,114,35,0.30973451
114,101,41,0.36283186
101,119,35,0.30973451
98,111,61,0.53982301
100,114,34,0.30088496
114,101,40,0.3539823
101,119,34,0.30088496
106,111,11,0.097345133
111,115,11,0.097345133
115,101,11,0.097345133
101,112,11,0.097345133
112,104,48,0.42477876
109,97,82,0.72566372
97,120,82,0.72566372
100,119,46,0.40707965
119,105,46,0.40707965
105,103,46,0.40707965
103,104,60,0.53097345
104,116,46,0.40707965
113,117,67,0.59292035
117,105,67,0.59292035
105,110,67,0.59292035
110,110,67,0.59292035
116,121,90,0.79646018
103,114,6,0.053097345
114,101,39,0.34513274
101,103,6,0.053097345
113,117,66,0.5840708
117,105,66,0.5840708
105,110,66,0.5840708
110,110,66,0.5840708
99,114,76,0.67256637
114,117,76,0.67256637
117,122,76,0.67256637
104,117,14,0.12389381
117,103,14,0.12389381
103,104,59,0.52212389
113,117,65,0.57522124
117,105,65,0.57522124
105,110,65,0.57522124
110,110,65,0.57522124
100,114,33,0.2920354
114,101,38,0.33628319
101,119,33,0.2920354
116,121,89,0.78761062
99,114,75,0.66371681
114,117,75,0.66371681
117,122,75,0.66371681
101,108,16,0.14159292
108,118,16,0.14159292
118,105,16,0.14159292
105,115,16,0.14159292
100,119,45,0.39823009
119,105,45,0.39823009
105,103,45,0.39823009
103,104,58,0.51327434
104,116,45,0.39823009
106,97,57,0.50442478
97,99,57,0.50442478
99,107,76,0.67256637
99,114,74,0.65486726
114,117,74,0.65486726
117,122,74,0.65486726
99,114,73,0.6460177
114,117,73,0.6460177
117,122,73,0.6460177
109,97,81,0.71681416
97,120,81,0.71681416
109,97,80,0.7079646
97,120,80,0.7079646
106,97,56,0.49557522
97,99,56,0.49557522
99,107,75,0.66371681
100,119,44,0.38938053
119,105,44,0.38938053
105,103,44,0.38938053
103,104,57,0.50442478
104,116,44,0.38938053
113,117,64,0.56637168
117,105,64,0.56637168
105,110,64,0.56637168
110,110,64,0.56637168
114,97,29,0.25663717
97,108,29,0.25663717
108,112,29,0.25663717
112,104,47,0.4159292
109,97,79,0.69911504
97,120,79,0.69911504
106,97,55,0.48672566
97,99,55,0.48672566
99,107,74,0.65486726
114,97,28,0.24778761
97,108,28,0.24778761
108,112,28,0.24778761
112,104,46,0.40707965
116,121,88,0.77876106
109,97,78,0.69026549
97,120,78,0.69026549
115,116,37,0.32743363
116,101,37,0.32743363
101,118,58,0.51327434
118,101,37,0.32743363
99,114,72,0.63716814
114,117,72,0.63716814
117,122,72,0.63716814
115,116,36,0.31858407
116,101,36,0.31858407
101,118,57,0.50442478
118,101,36,0.31858407
100,114,32,0.28318584
114,101,37,0.32743363
101,119,32,0.28318584
98,111,60,0.53097345
100,114,31,0.27433628
114,101,36,0.31858407
101,119,31,0.27433628
116,121,87,0.7699115
115,116,35,0.30973451
116,101,35,0.30973451
101,118,56,0.49557522
118,101,35,0.30973451
99,114,71,0.62831858
114,117,71,0.62831858
117,122,71,0.62831858
109,97,77,0.68141593
97,120,77,0.68141593
102,108,62,0.54867257
108,111,62,0.54867257
111,121,62,0.54867257
121,100,62,0.54867257
114,97,27,0.23893805
97,108,27,0.23893805
108,112,27,0.23893805
112,104,45,0.39823009
106,97,54,0.47787611
97,99,54,0.47787611
99,107,73,0.6460177
113,117,63,0.55752212
117,105,63,0.55752212
105,110,63,0.55752212
110,110,63,0.55752212
98,114,19,0.16814159
114,111,19,0.16814159
111,99,19,0.16814159
99,107,72,0.63716814
109,97,76,0.67256637
97,120,76,0.67256637
100,114,30,0.26548673
114,101,35,0.30973451
101,119,30,0.26548673
115,116,34,0.30088496
116,101,34,0.30088496
101,118,55,0.48672566
118,101,34,0.30088496
98,111,59,0.52212389
115,116,33,0.2920354
116,101,33,0.2920354
101,118,54,0.47787611
118,101,33,0.2920354
102,108,61,0.53982301
108,111,61,0.53982301
111,121,61,0.53982301
121,100,61,0.53982301
113,117,62,0.54867257
117,105,62,0.54867257
105,110,62,0.54867257
110,110,62,0.54867257
104,117,13,0.11504425
117,103,13,0.11504425
103,104,56,0.49557522
113,117,61,0.53982301
117,105,61,0.53982301
105,110,61,0.53982301
110,110,61,0.53982301
102,108,60,0.53097345
108,111,60,0.53097345
111,121,60,0.53097345
121,100,60,0.53097345
109,97,75,0.66371681
97,120,75,0.66371681
104,117,12,0.10619469
117,103,12,0.10619469
103,104,55,0.48672566
116,121,85,0.75221239
113,117,60,0.53097345
117,105,60,0.53097345
105,110,60,0.53097345
110,110,60,0.53097345
115,116,32,0.28318584
116,101,32,0.28318584
101,118,53,0.46902655
118,101,32,0.28318584
99,114,70,0.61946903
114,117,70,0.61946903
117,122,70,0.61946903
114,97,26,0.2300885
97,108,26,0.2300885
108,112,26,0.2300885
112,104,44,0.38938053
100,119,43,0.38053097
119,105,43,0.38053097
105,103,43,0.38053097
103,104,54,0.47787611
104,116,43,0.38053097
113,117,59,0.52212389
117,105,59,0.52212389
105,110,59,0.52212389
110,110,59,0.52212389
98,114,18,0.15929204
114,111,18,0.15929204
111,99,18,0.15929204
99,107,71,0.62831858
102,108,59,0.52212389
108,111,59,0.52212389
111,121,59,0.52212389
121,100,59,0.52212389
99,114,69,0.61061947
114,117,69,0.61061947
117,122,69,0.61061947
99,114,68,0.60176991
114,117,68,0.60176991
117,122,68,0.60176991
98,111,58,0.51327434
116,121,84,0.74336283
109,97,74,0.65486726
97,120,74,0.65486726
103,114,5,0.044247788
114,101,34,0.30088496
101,103,5,0.044247788
106,97,53,0.46902655
97,99,53,0.46902655
99,107,70,0.61946903
116,121,83,0.73451327
100,119,42,0.37168142
119,105,42,0.37168142
105,103,42,0.37168142
103,104,53,0.46902655
104,116,42,0.37168142
99,114,67,0.59292035
114,117,67,0.59292035
117,122,67,0.59292035
109,97,73,0.6460177
97,120,73,0.6460177
100,114,29,0.25663717
114,101,33,0.2920354
101,119,29,0.25663717
109,97,72,0.63716814
97,120,72,0.63716814
101,108,15,0.13274336
108,118,15,0.13274336
118,105,15,0.13274336
105,115,15,0.13274336
115,116,31,0.27433628
116,101,31,0.27433628
101,118,52,0.46017699
118,101,31,0.27433628
100,119,41,0.36283186
119,105,41,0.36283186
105,103,41,0.36283186
103,104,52,0.46017699
104,116,41,0.36283186
98,111,57,0.50442478
113,117,58,0.51327434
117,105,58,0.51327434
105,110,58,0.51327434
110,110,58,0.51327434
106,97,52,0.46017699
97,99,52,0.46017699
99,107,69,0.61061947
99,114,66,0.5840708
114,117,66,0.5840708
117,122,66,0.5840708
109,97,71,0.62831858
97,120,71,0.62831858
102,108,58,0.51327434
108,111,58,0.51327434
111,121,58,0.51327434
121,100,58,0.51327434
109,97,70,0.61946903
97,120,70,0.61946903
112,104,43,0.38053097
104,105,8,0.07079646
105,108,8,0.07079646
108,105,11,0.097345133
105,112,8,0.07079646
113,117,57,0.50442478
117,105,57,0.50442478
105,110,57,0.50442478
110,110,57,0.50442478
116,121,82,0.72566372
99,114,65,0.57522124
114,117,65,0.57522124
117,122,65,0.57522124
109,97,69,0.61061947
97,120,69,0.61061947
113,117,56,0.49557522
117,105,56,0.49557522
105,110,56,0.49557522
110,110,56,0.49557522
98,111,56,0.49557522
106,97,51,0.45132743
97,99,51,0.45132743
99,107,68,0.60176991
109,97,68,0.60176991
97,120,68,0.60176991
106,97,50,0.44247788
97,99,50,0.44247788
99,107,67,0.59292035
100,119,40,0.3539823
119,105,40,0.3539823
105,103,40,0.3539823
103,104,51,0.45132743
104,116,40,0.3539823
116,121,81,0.71681416
99,114,64,0.56637168
114,117,64,0.56637168
117,122,64,0.56637168
112,104,42,0.37168142
104,105,7,0.061946903
105,108,7,0.061946903
108,105,10,0.088495575
105,112,7,0.061946903
113,117,55,0.48672566
117,105,55,0.48672566
105,110,55,0.48672566
110,110,55,0.48672566
98,114,17,0.15044248
114,111,17,0.15044248
111,99,17,0.15044248
99,107,66,0.5840708
116,121,80,0.7079646
106,97,49,0.43362832
97,99,49,0.43362832
99,107,65,0.57522124
99,114,63,0.55752212
114,117,63,0.55752212
117,122,63,0.55752212
100,101,21,0.18584071
101,118,51,0.45132743
118,121,21,0.18584071
121,110,21,0.18584071
102,108,57,0.50442478
108,111,57,0.50442478
